Date,BA,UNH,AAPL,HD,GS,MCD,V,MMM,MSFT,UTX,DIS,IBM,TRV,CAT,JNJ,PG,JPM,WMT,AXP,CVX,NKE,MRK,XOM,VZ,WBA,KO,INTC,CSCO,DOW,PFE
36556,44.5,6.625,3.705357143,56.625,91.625,37.375,,46.8125,48.9375,26.46875,35.82971805,112.25,30.1875,21.21875,43.03125,50.53125,53.79166667,54.75,48.07120532,41.8125,5.6875,74.41521308,41.4375,55.51739027,27.9375,28.71875,49.46875,54.75,,36.1875
36585,36.9375,6.390625,4.09375,57.5,92.5,31.75,,44.09375,44.6875,25.46875,33.5479632,102.75,22.375,17.53125,36,43.9375,53.08333333,48.75,39.15359553,37.34375,3.5546875,58.26628369,37.65625,43.86490069,25.8125,24.3125,56.5,66.09375,,32.125
36616,37.8125,7.453125,4.850446429,64.5,105.25,37.375,,44.28125,53.125,31.59375,40.701573,118.375,34.125,19.71875,35.125,28.375,58.125,56.5,43.45739085,46.21875,4.953125,58.79866598,39,54.78910968,25.75,23.46875,65.96875,77.3125,,36.5625
36644,39.6875,8.3359375,4.430803571,56.5,93.25,38.0625,,43.3125,34.875,31.09375,43.0449969,111.5,35.625,19.71875,41.25,29.875,48.08333333,55.375,43.62151863,42.5625,5.4296875,65.7787893,38.84375,53.78072115,28.125,23.625,63.40625,69.328125,,42.125
36677,39.0625,9.3203125,3,49,73.5625,35.8125,,42.875,31.28125,30.21875,41.62660875,107.3125,37.5,19.125,44.75,33.25,49.79166667,57.625,47.2688028,46.21875,5.359375,70.62938348,41.65625,47.39426052,28.375,26.6875,62.34375,56.9375,,44.5
36707,41.8125,10.71875,3.741071429,49.9375,94.7734375,32.9375,,41.5,40,29.4375,38.29648005,109.5625,34.125,16.9375,50.9375,28.375,46.0625,57.625,45.62752493,42.40625,4.9765625,72.52229828,39.25,45.54554823,32.1875,28.71875,66.84375,63.5625,,48
36738,48.8125,10.2265625,3.629464286,51.75,98.6875,31.6875,,45.03125,34.90625,29.1875,38.04980385,112.25,44.4375,17.03125,46.53125,28.5,49.8125,55.25,49.62130109,39.4921875,5.46875,67.81958807,40.09375,41.90414523,31.1875,30.65625,66.75,65.4375,,43.375
36769,53.640625,11.81494531,4.352678571,48.0625,129.5,29.8945625,,46.50978125,34.90625,31.21875,38.43912056,132.015625,47.515625,18.38478125,45.97853125,30.91603125,55.875,47.625,51.65922112,42.25978125,4.947757813,66.1522259,40.82228125,39.00502823,32.8945625,26.32228125,74.875,68.625,,43.140625
36798,64.5,12.34375,1.839285714,52.9375,114.0625,30.1875,,45.5625,30.15625,34.6875,37.7414586,112.625,50.375,15.5,46.96875,33.5,46.1875,48.125,53.17740315,42.625,5.0078125,70.45192271,44.55275,43.41672801,37.9375,27.5625,41.5625,55.25,,44.918
36830,67.8125,13.671875,1.397321429,43,99.8125,31,,48.3125,34.4375,34.90625,35.33636565,98.5,51.25,17.53125,46.0625,35.71875,45.5,45.375,52.520892,41.0625,4.9921875,85.12201241,44.59375,51.8199657,45.625,30.1875,45,53.875,,43.1875
36860,69.0625,14.6640625,1.178571429,39.1875,82.125,31.875,,49.9375,28.6875,35.40625,28.55277015,93.5,50.125,19.65625,50,37.4375,36.875,52.1875,48.08944174,40.9375,5.328125,87.72477026,44,50.3634045,44.5625,31.3125,38.0625,47.875,,44.3125
36889,66,15.34375,1.0625,45.6875,106.9375,34,,60.25,21.6875,39.3125,28.55277015,85,54.3125,23.65625,52.53125,39.21875,45.4375,53.125,48.08944174,42.21875,6.9765625,88.61207408,43.46875,44.9293108,41.8125,30.46875,30.0625,38.25,,46
36922,58.5,14.1025,1.544642857,48.2,113.75,29.35,,55.325,30.53125,37.49,30.04516116,112,48.02,22.11,46.565,35.92,54.99,56.8,41.22890022,41.64,6.8775,77.77986913,42.075,49.25417712,40.94,29,37,37.4375,,45.15
36950,62.2,14.8075,1.303571429,42.5,91.75,29.4,,56.375,29.5,38.955,30.53851356,99.9,46.29,20.8,48.665,35.25,46.66,50.09,38.41027902,42.83,4.88125,75.90588348,40.525,44.36909495,44.32,26.515,28.5625,23.6875,,45
36980,55.71,14.815,1.576428571,43.1,85.1,26.55,,51.95,27.34375,36.65,28.21975728,96.18,44.05,22.19,43.735,31.3,44.9,50.5,36.15188066,43.9,5.06875,71.83611666,40.5,44.18982588,40.8,22.58,26.3125,15.8125,,40.95
37011,61.8,16.37,1.820714286,47.1,91.1,27.5,,59.505,33.875,39.04,29.8478202,115.14,45.1,25.1,48.24,30.025,47.98,51.74,37.14977761,48.28,5.22625,71.90236868,44.3,49.36173857,42.78,23.095,30.91,16.98,,43.3
37042,62.89,14.375,1.425,49.29,95.1,30.28,,59.29,34.59,41.655,31.19960578,111.8,50.6,27.08,48.475,32.12,49.15,51.75,36.86966618,48.025,5.1375,69.08192563,44.375,49.16454259,40.19,23.7,27.01,19.26,,42.89
37071,55.6,15.4375,1.660714286,46.55,85.8,27.06,,57.05,36.5,36.63,28.50590167,113,50.7,25.025,50,31.9,44.47,48.8,33.96351016,45.25,5.24875,60.48809243,43.675,47.95447636,34.46,22.5,29.25,18.2,,40.05
37103,58.53,16.855,1.342142857,50.37,83.16,29.14,,55.94,33.095,36.7,25.99967148,105.21,43.85,27.55,54.1,35.51,43.3,55.9,35.30279291,45.695,5.94375,64.34017405,41.76,48.53710084,33.7,22.3,29.81,19.22,,41.22
37134,51.2,17.015,1.325,45.95,80.1,30.03,,52.05,28.525,34.2,25.09190306,99.95,42.03,25,52.71,37.075,39.4,48.05,31.88018144,45.375,6.25,61.61437674,40.15,44.81726763,34.35,24.335,27.96,16.33,,38.31
37162,33.5,16.625,1.107857143,38.37,71.35,27.14,,49.2,25.585,23.25,18.37244338,91.72,41.22,22.4,55.4,36.395,34.15,49.5,25.43761869,42.375,5.85125,63.03406284,39.4,48.50124703,34.43,23.425,20.44,12.18,,40.1
37195,32.6,16.4375,1.254285714,38.23,78.16,26.07,,52.19,29.075,26.945,18.34284223,108.07,45.9,22.36,57.91,36.89,35.36,51.4,25.76149753,44.275,6.17,60.39344669,39.45,44.64696201,32.38,23.94,24.42,16.92,,41.9
37225,35.1,17.8625,1.521428571,46.65,89,26.84,,57.29,32.105,30.1,20.19784726,115.59,47.08,23.71,58.25,38.73,37.72,55.15,28.80770926,42.505,6.62375,64.12248885,37.4,42.12823157,33,23.48,32.66,20.44,,43.31
37256,38.78,17.6925,1.564285714,51.01,92.75,26.47,,59.105,33.125,32.315,20.44452346,120.96,43.97,26.125,59.1,39.565,36.35,57.55,31.24117726,44.805,7.03,55.65169512,39.3,42.54055043,33.66,23.575,31.45,18.11,,39.85
37287,40.95,18.5875,1.765714286,50.09,86.98,27.18,,55.5,31.855,34.365,20.78000309,107.89,44.7,25.14,57.51,40.84,34.05,59.98,31.38123297,41.9,7.48875,56.01134893,39.05,41.54560709,36.28,21.875,35.04,19.8,,41.67
37315,45.96,18.1225,1.55,50,80.94,26.1,,58.965,29.17,36.475,22.6942104,98.12,48.9,27.755,60.9,42.395,29.25,62.01,31.90644189,42.22,7.3575,58.04623234,41.3,41.9489625,40.24,23.695,28.55,14.27,,40.96
37344,48.25,19.105,1.690714286,48.61,90.25,27.75,,57.505,30.155,37.1,22.77314678,104,45.85,28.425,64.95,45.045,35.65,61.3,35.85426227,45.135,7.50125,54.49701709,43.83,41.32152075,39.19,26.13,30.41,16.93,,39.74
37376,44.6,21.9525,1.733571429,46.37,78.75,28.4,,62.9,26.13,35.085,22.87181726,83.76,49.81,27.31,63.86,45.13,35.1,55.86,35.89802968,43.355,6.66625,51.43049512,40.17,35.95241209,37.77,27.755,28.61,14.65,,36.35
37407,42.65,22.7,1.664285714,41.69,75.45,29.94,,62.715,25.455,34.435,22.60540697,80.45,42.61,26.135,61.35,44.775,35.95,54.1,37.21105198,43.625,6.71875,54.04271754,39.93,38.54285016,38.26,27.78,27.62,15.78,,34.6
37435,45,22.8875,1.265714286,36.73,73.35,28.45,,61.5,27.35,33.95,18.64872072,72,38.92,24.475,52.26,44.65,33.92,55.01,31.79264662,44.25,6.70625,47.92860274,40.92,35.98826591,38.63,28,18.27,13.95,,35
37468,41.52,21.915,1.09,30.88,73.15,24.75,,62.915,23.99,34.75,17.4942761,70.4,31.21,22.35,53,44.495,24.96,49.18,30.86477753,37.5,6.16125,46.94428704,36.76,29.57939663,35.33,24.97,18.79,13.19,,32.35
37498,37.07,22.0875,1.053571429,32.93,77.3,23.76,,62.475,24.54,29.695,15.47153126,75.38,30.42,21.82,54.31,44.325,26.4,53.48,31.56505609,38.315,5.3975,47.81502785,35.45,27.78670593,34.75,25.5,16.67,13.82,,33.08
37529,34.13,21.805,1.035714286,26.1,66.03,17.66,,54.985,21.87,28.245,14.93871067,58.31,28.72,18.61,54.08,44.69,18.99,49.24,27.29335688,34.625,5.3975,43.26256775,31.9,24.59571647,30.76,23.98,13.89,10.48,,29.02
37560,29.75,22.7375,1.147857143,28.88,71.6,18.11,,63.47,26.735,30.835,16.47797016,78.94,32.8,20.425,58.75,44.225,20.75,53.55,31.83641403,33.815,5.89875,51.33584938,33.66,33.84600051,33.75,23.24,17.3,11.18,,31.77
37589,34.05,20.3625,1.107142857,26.4,78.87,18.5,,64.925,28.84,31.235,19.55648914,86.92,37.24,24.95,57.02,42.265,25.17,53.9,34.07730543,33.515,5.5975,56.22903413,34.8,37.53894337,28.79,22.82,20.88,14.92,,31.53
37621,32.99,20.875,1.023571429,24.02,68.1,16.08,,61.65,25.85,30.97,16.09315529,77.5,34.05,22.86,53.71,42.97,24,50.51,30.94355887,33.24,5.55875,53.57895341,34.94,34.73338241,29.19,21.92,15.57,13.1,,30.57
37652,31.59,21.975,1.025714286,20.9,68.1,14.24,,62.275,23.73,31.79,17.267334,78.2,32.64,21.99,53.61,42.785,23.34,47.8,31.10112155,32.2,5.5675,52.42427539,34.15,34.3121001,29,20.23,15.7,13.37,,30.36
37680,27.56,20.725,1.072142857,23.45,69.45,13.61,,62.685,23.7,29.29,16.83318389,77.95,30.86,23.5,52.45,40.93,22.68,48.06,29.39419256,32.085,5.79625,49.92562785,34.02,30.99562229,28.14,20.11,17.26,13.98,,29.82
37711,25.06,22.9175,1.01,24.36,68.08,14.46,,65.015,24.21,28.89,16.7937157,78.43,31.8,24.6,57.87,44.525,23.71,52.03,29.08782069,32.325,6.4275,51.84693637,34.95,31.68580821,29.48,20.24,16.28,12.98,,31.16
37741,27.28,23.0325,1.015714286,28.13,75.9,17.1,,63.02,25.56,30.905,18.41191157,84.9,34.34,26.3,56.36,44.925,29.35,56.32,33.14068285,31.405,6.69125,55.06489153,35.2,33.50538928,30.86,20.2,18.37,15,,30.75
37771,30.67,23.985,1.282142857,32.49,81.5,18.73,,63.235,24.61,34.125,19.38874932,88.04,36.58,26.075,54.35,45.91,32.86,52.61,36.46700601,35.47,6.99875,52.60410229,36.4,33.92667159,30.79,22.785,20.82,16.41,,31.02
37802,34.32,25.125,1.361428571,33.12,83.75,22.06,,64.49,25.64,35.415,19.4874198,82.5,36.51,27.83,51.7,44.59,34.18,53.67,36.59830824,36.1,6.68625,57.30799557,35.91,35.36082416,30.1,23.205,20.81,16.79,,34.15
37833,33.12,26.045,1.505714286,31.2,87.14,23.01,,70.1,26.41,37.615,21.62856922,81.25,35.17,33.735,51.79,43.935,35.05,55.91,38.66412999,36.055,6.4675,52.32016507,35.58,31.37208734,29.92,22.485,24.89,19.49,,33.36
37862,37.39,24.715,1.615,32.16,88.49,22.42,,71.235,26.52,40.125,20.2274484,82.01,34.76,35.915,49.58,43.645,34.22,59.17,39.43443641,36.435,7.1225,50.32,37.7,31.65891785,32.57,21.76,28.59,19.14,,29.92
37894,34.33,25.16,1.48,31.85,83.9,23.54,,69.07,27.8,38.64,19.90183582,88.33,37.03,34.42,49.52,46.41,34.33,55.85,39.44318989,35.725,7.6025,50.62,36.6,29.07744324,30.64,21.48,27.52,19.59,,30.38
37925,38.49,25.44,1.635,37.07,93.9,25,,78.87,26.14,42.345,22.33899667,89.48,38.13,36.64,50.33,49.145,35.9,58.95,41.08009103,37.15,7.9875,44.25,36.58,30.11720385,34.82,23.2,32.95,20.93,,31.6
37953,38.39,26.95,1.493571429,36.76,96.08,25.63,,79.04,25.71,42.85,22.78301383,90.54,37.1,38.025,49.3,48.12,35.4,55.64,40.01216622,37.55,8.40625,40.6,36.2,29.43598138,36.81,23.25,33.54,22.7,,33.57
37986,42.14,29.09,1.526428571,35.49,98.73,24.83,,85.03,27.37,47.385,23.01982298,92.68,39.65,41.51,51.66,49.94,36.73,53.05,42.21804369,43.195,8.5575,46.2,41,31.44379497,36.38,25.375,32.05,24.23,,35.33
38016,41.75,30.44,1.611428571,35.47,99.55,25.74,,79.09,27.65,47.77,23.6809152,99.23,42.13,39.065,53.42,50.54,38.89,53.85,45.37805069,43.175,8.7075,47.6,40.79,33.0392897,34.55,24.62,30.52,25.71,,36.63
38044,43.37,31,1.708571429,36.31,105.87,28.3,,78.02,26.53,46.055,26.17727834,96.5,42.74,37.875,53.91,51.255,41.02,59.56,46.76110084,44.175,9.15625,48.08,42.17,34.35691736,35.66,24.98,29.2,23.16,,36.65
38077,41.07,32.22,1.931428571,37.36,104.35,28.57,,81.87,24.93,43.15,24.65775295,91.84,40.01,39.535,50.72,52.44,41.95,59.69,45.38680417,43.89,9.73375,44.19,41.59,32.75245918,32.95,25.15,27.2,23.57,,35.05
38107,42.69,30.74,1.841428571,35.19,96.75,27.23,,86.48,26.13,43.13,22.72381154,88.17,40.67,38.865,54.03,52.875,37.6,57,42.84829439,45.75,8.99375,47,42.55,33.82807361,34.48,25.285,25.73,20.91,,35.76
38138,45.8,32.625,2.004285714,35.92,93.91,26.4,,84.56,26.23,42.305,23.15796166,88.59,39.68,37.675,55.71,53.91,36.84,55.73,44.38015374,45.2,8.89375,47.3,43.25,30.99562229,35.01,25.675,28.55,22.37,,35.34
38168,51.09,31.125,2.324285714,35.2,94.16,26,,90.01,28.56,45.74,25.15110535,88.15,40.54,39.72,55.7,54.44,38.77,52.76,44.97539052,47.055,9.46875,47.5,44.41,32.43873831,36.21,25.24,27.6,23.7,,34.28
38198,50.75,31.45,2.31,33.72,88.19,27.5,,82.36,28.49,46.75,22.78301383,87.07,37.07,36.745,55.27,52.15,37.33,53.01,43.98624705,47.825,9.08875,45.35,46.3,34.54514989,36.4,21.93,24.38,20.92,,31.96
38230,52.22,33.065,2.463571429,36.56,89.65,27.02,,82.36,27.3,46.955,22.15152276,84.69,34.69,36.35,58.1,55.97,39.58,52.67,43.78491696,48.75,9.41375,44.97,46.1,35.18155509,36.45,22.355,21.29,18.76,,32.67
38260,51.62,36.87,2.767857143,39.2,93.24,28.03,,79.97,27.65,46.69,22.25019324,85.74,33.06,40.225,56.33,54.12,39.73,53.2,45.04541837,53.64,9.85,33,48.33,35.29807998,35.83,20.025,20.06,18.1,,30.6
38289,49.9,36.2,3.742857143,41.08,98.38,29.15,,77.57,27.97,46.41,24.88469506,89.75,33.96,40.27,58.38,51.18,38.6,53.92,46.45472897,53.06,10.16375,31.31,49.22,35.04710329,35.89,20.33,22.26,19.21,,28.95
38321,53.57,41.425,4.789285714,41.75,104.76,30.74,,79.59,26.81,48.79,26.52262502,94.24,36.48,45.775,60.32,53.48,37.65,52.06,48.76564822,54.6,10.5825,28.02,51.25,36.95631889,38.18,19.655,22.38,18.75,,27.77
38352,51.77,44.015,4.6,42.74,104.04,32.06,,82.07,26.72,51.675,27.43039344,98.58,37.07,48.755,63.42,55.08,39.01,52.82,49.34337803,52.51,11.33625,32.14,51.26,36.31095023,38.37,20.82,23.39,19.32,,26.89
38383,50.6,44.45,5.492857143,41.26,107.85,32.39,,84.36,26.28,50.34,28.24935842,93.42,37.54,44.55,64.7,53.23,37.33,52.4,46.69982647,54.4,10.82875,28.05,51.6,31.9009311,42.61,20.745,22.45,18.04,,24.16
38411,54.97,45.58,6.408571429,40.02,108.8,33.08,,83.94,25.16,49.94,27.56853211,92.58,38.32,47.525,65.6,53.09,36.55,51.61,47.40010503,62.08,10.86875,31.7,63.31,32.24154233,42.83,21.4,23.99,17.42,,26.29
38442,58.46,47.69,5.952857143,38.24,109.99,31.14,,85.69,24.17,50.83,28.3480289,91.38,36.73,45.72,67.16,53,34.6,50.11,44.96663703,58.31,10.41375,32.37,59.6,31.82026002,44.42,20.835,23.23,17.89,,26.27
38471,59.52,47.255,5.151428571,35.37,106.79,29.31,,76.47,25.3,50.86,26.04900672,76.38,35.8,44.025,68.63,54.15,35.49,47.14,46.13085014,52,9.60125,33.9,57.03,32.08916362,43.06,21.72,23.52,17.27,,27.17
38503,63.9,48.58,5.679901786,39.35,97.5,30.94,,76.65,25.8,53.35,27.07517971,75.55,37.88,47.055,67.1,55.15,35.75,47.23,47.13750057,53.78,10.275,32.44,56.2,31.71269857,45.34,22.315,26.96,19.4,,27.9
38533,66,52.14,5.258571429,38.9,102.02,27.75,,72.3,24.84,51.35,24.84522686,74.2,39.53,47.655,65,52.75,35.32,48.2,46.59478469,55.92,10.825,30.8,57.47,30.96873193,45.99,20.875,26.02,19.08,,27.58
38562,66.01,52.3,6.092857143,43.51,107.48,31.17,,75,25.61,50.7,25.29911107,83.46,44.02,53.91,63.96,55.63,35.14,49.35,48.144151,58.01,10.475,31.06,58.75,30.68190142,47.86,21.88,27.14,19.15,,26.5
38595,67.02,51.5,6.698571429,40.32,111.18,32.45,,71.15,27.38,50,24.85509391,80.62,43.01,55.49,63.39,55.48,33.89,44.96,48.35423457,61.4,9.86375,28.23,59.9,29.31945648,46.33,22,25.72,17.62,,25.48
38625,67.95,56.2,7.658571429,38.14,121.58,33.49,,73.36,25.73,51.84,23.80918682,80.22,44.87,58.75,63.28,59.46,33.93,43.82,50.28000061,64.73,10.21,27.21,63.54,29.30152958,43.45,21.595,24.65,17.92,,24.97
38656,64.64,57.89,8.227142857,41.04,126.37,31.6,,75.98,25.7,51.28,24.04599598,81.88,45.03,52.59,62.62,55.99,36.62,47.31,49.77,57.07,10.50625,28.22,56.14,28.24384206,45.43,21.39,23.5,17.45,,21.74
38686,68.19,59.86,9.688571429,41.78,128.96,33.85,,78.48,27.68,53.84,24.59855066,88.9,46.53,57.78,61.75,57.19,38.25,48.56,51.42,57.31,10.6625,29.4,58.03,28.66512437,45.68,21.345,26.68,17.54,,21.2
38716,70.24,62.14,10.27,40.48,127.71,33.72,,77.5,26.15,55.91,23.65131406,82.2,44.67,57.77,60.1,57.88,39.69,46.8,51.46,56.77,10.84875,31.81,56.17,26.99792202,44.26,20.155,24.96,17.12,,23.32
38748,68.31,59.42,10.78714286,40.55,141.25,35.01,,72.75,28.15,58.37,24.97349849,81.3,45.38,67.9,57.54,59.23,39.75,46.11,52.45,59.38,10.11875,34.5,62.75,28.37829386,43.28,20.69,21.255,18.57,,25.68
38776,72.69,58.23,9.784285714,42.15,141.29,34.91,,73.59,26.87,58.5,27.61786735,80.24,42.98,73.08,57.65,59.93,41.14,45.36,53.88,56.48,10.8475,34.86,59.37,30.20683838,44.86,20.985,20.6,20.24,,26.19
